1620901,0
1620944,0
1620962,0
1620979,0
1620996,0
1621012,0
1621027,0
1621044,0
1621061,0
1621078,0
1621096,0
1621112,0
1621128,0
1621145,0
1621162,0
1621179,0
1621193,0
1621212,0
1621227,0
1621246,0
1621261,0
1621278,0
1621294,0
1621311,0
1621329,0
1621345,0
1621360,0
1621378,0
1621396,0
1621412,0
1621428,0
1621444,0
1621462,0
1621478,0
1621493,0
1621511,0
1621528,0
1621544,0
1621561,0
1621578,0
1621596,0
1621612,1
1621628,1
1621646,1
1621661,1
1621678,1
1621694,1
1621712,2
1621728,2
1621743,2
1621761,2
1621779,2
1621794,2
1621812,3
1621828,3
1621844,3
1621860,3
1621879,3
1621895,3
1621912,4
1621927,4
1621943,4
1621960,4
1621977,4
1621996,4
1622011,5
1622028,5
1622043,5
1622061,5
1622078,5
1622094,5
1622110,6
1622127,6
1622144,6
1622161,6
1622179,6
1622195,6
1622211,7
1622230,7
1622247,7
1622262,7
1622279,7
1622297,7
1622312,7
1622328,7
1622345,7
1622363,7
1622380,7
1622396,7
1622413,7
1622429,9
1622446,9
1622463,9
1622478,9
1622497,9
1622513,9
1622529,10
1622545,10
1622562,10
1622579,10
1622596,10
1622613,10
1622629,11
1622646,11
1622663,11
1622679,11
1622696,11
1622712,11
1622729,12
1622746,12
1622762,12
1622779,12
1622796,12
1622811,12
1622830,13
1622845,13
1622864,13
1622880,13
1622897,13
1622912,13
1622930,14
1622946,14
1622962,14
1622979,14
1622996,14
1623011,14
1623029,14
1623045,15
1623063,15
1623078,15
1623095,15
1623112,15
1623129,15
1623145,16
1623162,16
1623178,16
1623197,16
1623214,16
1623230,16
1623246,17
1623262,17
1623280,17
1623297,17
1623312,17
1623329,17
1623345,18
1623362,18
1623379,18
1623397,18
1623413,18
1623437,18
1623444,19
1623462,19
1623478,19
1623493,19
1623511,19
1623528,19
1623545,19
1623561,20
1623578,20
1623594,20
1623610,20
1623627,20
1623644,20
1623662,21
1623678,21
1623694,21
1623710,21
1623727,21
1623744,21
1623760,22
1623778,22
1623794,22
1623811,22
1623828,22
1623844,22
1623862,23
1623877,23
1623895,23
1623908,23
1623927,23
1623944,23
1623961,24
1623977,24
1623994,24
1624010,24
1624027,24
1624044,24
1624062,24
1624078,25
1624094,25
1624112,25
1624127,25
1624144,25
1624161,25
1624178,26
1624193,26
1624211,26
1624228,26
1624244,26
1624262,26
1624279,27
1624296,27
1624312,27
1624328,27
1624343,27
1624362,27
1624378,28
1624395,28
1624412,28
1624429,28
1624443,28
1624462,28
1624477,28
1624495,29
1624509,29
1624528,29
1624544,29
1624559,29
1624578,29
1624593,30
1624612,30
1624627,30
1624643,30
1624662,30
1624677,30
1624694,31
1624712,31
1624729,31
1624746,31
1624760,31
1624777,31
1624794,32
1624811,32
1624828,32
1624843,32
1624861,32
1624878,32
1624895,32
1624910,33
1624929,33
1624944,33
1624958,33
1624977,33
1624995,33
1625011,33
1625028,34
1625044,34
1625061,34
1625077,34
1625094,34
1625111,34
1625128,34
1625144,34
1625161,35
1625178,35
1625193,35
1625211,35
1625226,35
1625245,35
1625259,35
1625278,36
1625295,36
1625310,36
1625329,36
1625344,36
1625360,36
1625377,36
1625394,36
1625411,37
1625428,37
1625443,37
1625462,37
1625477,37
1625494,37
1625511,37
1625528,38
1625543,38
1625560,38
1625579,38
1625594,38
1625611,38
1625628,38
1625643,38
1625662,39
1625677,39
1625695,39
1625708,39
1625727,39
1625744,39
1625761,39
1625778,39
1625793,40
1625812,40
1625829,40
1625843,40
1625860,40
1625879,40
1625893,40
1625910,40
1625927,41
1625944,41
1625961,41
1625976,41
1625993,41
1626011,41
1626026,41
1626044,41
1626060,42
1626077,42
1626095,42
1626112,42
1626127,42
1626144,42
1626161,42
1626178,42
1626194,43
1626211,43
1626230,43
1626247,43
1626263,43
1626278,43
1626295,43
1626311,44
1626328,44
1626345,44
1626362,44
1626379,44
1626397,44
1626412,44
1626430,44
1626447,45
1626462,45
1626479,45
1626495,45
1626511,45
1626529,45
1626546,45
1626563,46
1626580,46
1626596,46
1626612,46
1626630,46
1626645,46
1626663,46
1626678,46
1626697,47
1626712,47
1626729,47
1626746,47
1626763,47
1626780,47
1626795,48
1626813,48
1626828,48
1626845,48
1626862,48
1626880,48
1626897,48
1626912,49
1626929,49
1626945,49
1626962,49
1626979,49
1626995,49
1627012,49
1627028,50
1627045,50
1627063,50
1627079,50
1627096,50
1627112,50
1627130,51
1627145,51
1627161,51
1627179,51
1627195,51
1627211,51
1627228,51
1627245,52
1627262,52
1627279,52
1627295,52
1627312,52
1627329,52
1627345,53
1627362,53
1627379,53
1627396,53
1627412,53
1627429,53
1627446,54
1627462,54
1627478,54
1627495,54
1627512,54
1627529,55
1627546,55
1627563,55
1627580,55
1627595,55
1627612,55
1627629,56
1627647,56
1627664,56
1627678,56
1627697,56
1627711,57
1627729,57
1627746,57
1627762,57
1627779,57
1627796,58
1627813,58
1627828,58
1627845,58
1627862,58
1627879,59
1627896,59
1627913,59
1627929,59
1627946,59
1627962,60
1627980,60
1627995,60
1628011,60
1628029,61
1628045,61
1628062,61
1628079,61
1628097,61
1628114,62
1628129,62
1628146,62
1628162,62
1628179,62
1628196,63
1628212,63
1628230,63
1628247,63
1628262,64
1628280,64
1628296,64
1628312,65
1628329,65
1628346,65
1628363,65
1628379,65
1628396,66
1628411,66
1628429,66
1628446,66
1628464,67
1628479,67
1628496,67
1628513,67
1628530,67
1628547,68
1628564,68
1628579,68
1628597,68
1628614,69
1628628,69
1628647,69
1628662,69
1628679,69
1628695,70
1628714,70
1628729,70
1628746,70
1628763,70
1628780,71
1628796,71
1628813,71
1628830,71
1628846,72
1628863,72
1628880,72
1628896,72
1628912,72
1628930,73
1628947,73
1628962,73
1628979,73
1628996,73
1629013,74
1629028,74
1629046,74
1629062,74
1629078,74
1629097,75
1629111,75
1629130,75
1629147,75
1629163,76
1629178,76
1629196,76
1629213,76
1629229,76
1629246,77
1629263,77
1629281,77
1629297,77
1629312,77
1629329,78
1629346,78
1629363,78
1629380,78
1629397,78
1629412,79
1629431,79
1629445,79
1629462,79
1629479,79
1629495,79
1629514,80
1629530,80
1629547,80
1629564,80
1629580,80
1629597,81
1629612,81
1629629,81
1629646,81
1629662,81
1629680,81
1629696,81
1629712,81
1629731,81
1629746,80
1629763,80
1629780,80
1629797,80
1629811,80
1629830,80
1629845,80
1629863,80
1629880,80
1629896,80
1629912,80
1629929,80
1629946,80
1629962,80
1629980,81
1629997,81
1630013,81
1630030,81
1630047,81
1630064,81
1630081,80
1630095,80
1630114,80
1630131,80
1630145,80
1630165,79
1630180,79
1630196,79
1630215,79
1630230,79
1630246,79
1630263,78
1630280,78
1630297,78
1630314,78
1630331,78
1630347,77
1630365,77
1630380,77
1630397,77
1630413,77
1630430,76
1630448,76
1630462,76
1630480,76
1630497,76
1630514,75
1630531,75
1630548,75
1630564,74
1630581,74
1630597,73
1630613,72
1630632,72
1630647,71
1630665,71
1630682,70
1630699,70
1630713,69
1630730,69
1630747,68
1630765,67
1630780,67
1630797,66
1630814,66
1630831,65
1630847,65
1630864,64
1630881,64
1630898,63
1630915,63
1630929,62
1630946,62
1630964,61
1630979,61
1630998,61
1631014,60
1631030,60
1631047,60
1631064,60
1631081,60
1631096,60
1631115,60
1631131,60
1631148,60
1631164,60
1631182,60
1631197,60
1631214,60
1631231,60
1631248,61
1631263,61
1631278,61
1631297,61
1631313,61
1631330,62
1631347,62
1631364,62
1631380,63
1631397,63
1631412,63
1631431,64
1631447,64
1631462,64
1631479,65
1631496,65
1631513,65
1631532,65
1631548,65
1631563,66
1631581,66
1631597,66
1631614,66
1631630,66
1631647,66
1631664,67
1631679,67
1631697,67
1631715,67
1631731,68
1631748,68
1631764,68
1631779,68
1631796,68
1631813,69
1631832,69
1631847,69
1631865,69
1631880,69
1631898,68
1631914,68
1631931,68
1631948,68
1631965,68
1631979,68
1631996,68
1632013,68
1632030,67
1632048,67
1632064,67
1632081,67
1632098,67
1632113,67
1632131,67
1632145,67
1632163,67
1632181,66
1632196,66
1632215,66
1632231,66
1632246,66
1632262,66
1632280,65
1632297,65
1632314,65
1632330,65
1632347,65
1632362,65
1632379,64
1632396,64
1632414,64
1632429,64
1632447,64
